totim,time_step,stress_period,name,ZONE_1
5418.0,0,178,FROM_DRAINS,0.0
5418.0,0,178,FROM_RECHARGE,328134.88
5418.0,0,178,FROM_ZONE_0,0.0
5418.0,0,178,FROM_ZONE_1,0.0
5418.0,0,178,TOTAL_IN,535873.0
5418.0,0,178,TO_STORAGE,3159.6453
5418.0,0,178,TO_CONSTANT_HEAD,0.0
5418.0,0,178,TO_DRAINS,95261.945
5418.0,0,178,TO_RECHARGE,0.0
5418.0,0,178,TO_ZONE_0,0.0
5418.0,0,178,TO_ZONE_1,0.0
5418.0,0,178,TOTAL_OUT,98421.59
5418.0,0,178,IN-OUT,437451.4
5418.0,0,178,PERCENT_DISCREPANCY,137.93318
5448.0,0,179,FROM_STORAGE,175181.08
5448.0,0,179,FROM_CONSTANT_HEAD,30081.602
5448.0,0,179,FROM_DRAINS,0.0
5448.0,0,179,FROM_RECHARGE,328134.88
5448.0,0,179,FROM_ZONE_0,0.0
5448.0,0,179,FROM_ZONE_1,0.0
5448.0,0,179,TOTAL_IN,533397.56
5448.0,0,179,TO_STORAGE,2851.1204
5448.0,0,179,TO_CONSTANT_HEAD,0.0
5448.0,0,179,TO_DRAINS,93381.86
5448.0,0,179,TO_RECHARGE,0.0
5448.0,0,179,TO_ZONE_0,0.0
5448.0,0,179,TO_ZONE_1,0.0
5448.0,0,179,TOTAL_OUT,96232.98
5448.0,0,179,IN-OUT,437164.6
5448.0,0,179,PERCENT_DISCREPANCY,138.86385
5479.0,0,180,FROM_STORAGE,178121.34
5479.0,0,180,FROM_CONSTANT_HEAD,30100.473
5479.0,0,180,FROM_DRAINS,0.0
5479.0,0,180,FROM_RECHARGE,328134.88
5479.0,0,180,FROM_ZONE_0,0.0
5479.0,0,180,FROM_ZONE_1,0.0
5479.0,0,180,TOTAL_IN,536356.7
5479.0,0,180,TO_STORAGE,2551.388
5479.0,0,180,TO_CONSTANT_HEAD,0.0
5479.0,0,180,TO_DRAINS,91746.234
5479.0,0,180,TO_RECHARGE,0.0
5479.0,0,180,TO_ZONE_0,0.0
5479.0,0,180,TO_ZONE_1,0.0
5479.0,0,180,TOTAL_OUT,94297.625
5479.0,0,180,IN-OUT,442059.06
5479.0,0,180,PERCENT_DISCREPANCY,140.19061
5510.0,0,181,FROM_STORAGE,187837.53
5510.0,0,181,FROM_CONSTANT_HEAD,29720.17
5510.0,0,181,FROM_DRAINS,0.0
5510.0,0,181,FROM_RECHARGE,397462.88
5510.0,0,181,FROM_ZONE_0,0.0
5510.0,0,181,FROM_ZONE_1,0.0
5510.0,0,181,TOTAL_IN,615020.56
5510.0,0,181,TO_STORAGE,56095.234
5510.0,0,181,TO_CONSTANT_HEAD,0.0
5510.0,0,181,TO_DRAINS,93526.4
5510.0,0,181,TO_RECHARGE,0.0
5510.0,0,181,TO_ZONE_0,0.0
5510.0,0,181,TO_ZONE_1,0.0
5510.0,0,181,TOTAL_OUT,149621.62
5510.0,0,181,IN-OUT,465398.94
5510.0,0,181,PERCENT_DISCREPANCY,121.72986
5539.0,0,182,FROM_STORAGE,170839.56
5539.0,0,182,FROM_CONSTANT_HEAD,29553.172
5539.0,0,182,FROM_DRAINS,0.0
5539.0,0,182,FROM_RECHARGE,397462.88
5539.0,0,182,FROM_ZONE_0,0.0
5539.0,0,182,FROM_ZONE_1,0.0
5539.0,0,182,TOTAL_IN,597855.6
5539.0,0,182,TO_STORAGE,54397.68
5539.0,0,182,TO_CONSTANT_HEAD,0.0
5539.0,0,182,TO_DRAINS,95235.8
5539.0,0,182,TO_RECHARGE,0.0
5539.0,0,182,TO_ZONE_0,0.0
5539.0,0,182,TO_ZONE_1,0.0
5539.0,0,182,TOTAL_OUT,149633.47
5539.0,0,182,IN-OUT,448222.16
5539.0,0,182,PERCENT_DISCREPANCY,119.92741
5570.0,0,183,FROM_STORAGE,170592.3
5570.0,0,183,FROM_CONSTANT_HEAD,29452.031
5570.0,0,183,FROM_DRAINS,0.0
5570.0,0,183,FROM_RECHARGE,397462.88
5570.0,0,183,FROM_ZONE_0,0.0
5570.0,0,183,FROM_ZONE_1,0.0
5570.0,0,183,TOTAL_IN,597507.2
5570.0,0,183,TO_STORAGE,50319.918
5570.0,0,183,TO_CONSTANT_HEAD,0.0
5570.0,0,183,TO_DRAINS,97879.05
5570.0,0,183,TO_RECHARGE,0.0
5570.0,0,183,TO_ZONE_0,0.0
5570.0,0,183,TO_ZONE_1,0.0
5570.0,0,183,TOTAL_OUT,148198.97
5570.0,0,183,IN-OUT,449308.22
5570.0,0,183,PERCENT_DISCREPANCY,120.50543
5600.0,0,184,FROM_STORAGE,163306.61
5600.0,0,184,FROM_CONSTANT_HEAD,29388.79
5600.0,0,184,FROM_DRAINS,0.0
5600.0,0,184,FROM_RECHARGE,397462.88
5600.0,0,184,FROM_ZONE_0,0.0
5600.0,0,184,FROM_ZONE_1,0.0
5600.0,0,184,TOTAL_IN,590158.25
5600.0,0,184,TO_STORAGE,49571.94
5600.0,0,184,TO_CONSTANT_HEAD,0.0
5600.0,0,184,TO_DRAINS,100736.4
5600.0,0,184,TO_RECHARGE,0.0
5600.0,0,184,TO_ZONE_0,0.0
5600.0,0,184,TO_ZONE_1,0.0
5600.0,0,184,TOTAL_OUT,150308.34
5600.0,0,184,IN-OUT,439849.9
5600.0,0,184,PERCENT_DISCREPANCY,118.803444
5631.0,0,185,FROM_STORAGE,160308.3
5631.0,0,185,FROM_CONSTANT_HEAD,29342.684
5631.0,0,185,FROM_DRAINS,0.0
5631.0,0,185,FROM_RECHARGE,397462.88
5631.0,0,185,FROM_ZONE_0,0.0
5631.0,0,185,FROM_ZONE_1,0.0
5631.0,0,185,TOTAL_IN,587113.9
5631.0,0,185,TO_STORAGE,43941.05
5631.0,0,185,TO_CONSTANT_HEAD,0.0
5631.0,0,185,TO_DRAINS,103894.61
5631.0,0,185,TO_RECHARGE,0.0
5631.0,0,185,TO_ZONE_0,0.0
5631.0,0,185,TO_ZONE_1,0.0
5631.0,0,185,TOTAL_OUT,147835.66
5631.0,0,185,IN-OUT,439278.22
5631.0,0,185,PERCENT_DISCREPANCY,119.539696
5661.0,0,186,FROM_STORAGE,156637.53
5661.0,0,186,FROM_CONSTANT_HEAD,29308.256
5661.0,0,186,FROM_DRAINS,0.0
5661.0,0,186,FROM_RECHARGE,397462.88
5661.0,0,186,FROM_ZONE_0,0.0
5661.0,0,186,FROM_ZONE_1,0.0
5661.0,0,186,TOTAL_IN,583408.6
5661.0,0,186,TO_STORAGE,41271.41
5661.0,0,186,TO_CONSTANT_HEAD,0.0
5661.0,0,186,TO_DRAINS,107032.1
5661.0,0,186,TO_RECHARGE,0.0
5661.0,0,186,TO_ZONE_0,0.0
5661.0,0,186,TO_ZONE_1,0.0
5661.0,0,186,TOTAL_OUT,148303.52
5661.0,0,186,IN-OUT,435105.12
5661.0,0,186,PERCENT_DISCREPANCY,118.92795
5692.0,0,187,FROM_STORAGE,162331.36
5692.0,0,187,FROM_CONSTANT_HEAD,29279.174
5692.0,0,187,FROM_DRAINS,0.0
5692.0,0,187,FROM_RECHARGE,397462.88
5692.0,0,187,FROM_ZONE_0,0.0
5692.0,0,187,FROM_ZONE_1,0.0
5692.0,0,187,TOTAL_IN,589073.4
5692.0,0,187,TO_STORAGE,37478.508
5692.0,0,187,TO_CONSTANT_HEAD,0.0
5692.0,0,187,TO_DRAINS,110052.38
5692.0,0,187,TO_RECHARGE,0.0
5692.0,0,187,TO_ZONE_0,0.0
5692.0,0,187,TO_ZONE_1,0.0
5692.0,0,187,TOTAL_OUT,147530.89
5692.0,0,187,IN-OUT,441542.5
5692.0,0,187,PERCENT_DISCREPANCY,119.88594
5723.0,0,188,FROM_STORAGE,164493.02
5723.0,0,188,FROM_CONSTANT_HEAD,29254.275
5723.0,0,188,FROM_DRAINS,0.0
5723.0,0,188,FROM_RECHARGE,397462.88
5723.0,0,188,FROM_ZONE_0,0.0
5723.0,0,188,FROM_ZONE_1,0.0
5723.0,0,188,TOTAL_IN,591210.2
5723.0,0,188,TO_STORAGE,34097.84
5723.0,0,188,TO_CONSTANT_HEAD,0.0
5723.0,0,188,TO_DRAINS,113632.16
5723.0,0,188,TO_RECHARGE,0.0
5723.0,0,188,TO_ZONE_0,0.0
5723.0,0,188,TO_ZONE_1,0.0
5723.0,0,188,TOTAL_OUT,147730.0
5723.0,0,188,IN-OUT,443480.2
5723.0,0,188,PERCENT_DISCREPANCY,120.03142
5753.0,0,189,FROM_STORAGE,167464.73
5753.0,0,189,FROM_CONSTANT_HEAD,29232.941
5753.0,0,189,FROM_DRAINS,0.0
5753.0,0,189,FROM_RECHARGE,397462.88
5753.0,0,189,FROM_ZONE_0,0.0
5753.0,0,189,FROM_ZONE_1,0.0
5753.0,0,189,TOTAL_IN,594160.56
5753.0,0,189,TO_STORAGE,30575.605
5753.0,0,189,TO_CONSTANT_HEAD,0.0
5753.0,0,189,TO_DRAINS,116935.234
5753.0,0,189,TO_RECHARGE,0.0
5753.0,0,189,TO_ZONE_0,0.0
5753.0,0,189,TO_ZONE_1,0.0
5753.0,0,189,TOTAL_OUT,147510.84
5753.0,0,189,IN-OUT,446649.72
5753.0,0,189,PERCENT_DISCREPANCY,120.44411
5784.0,0,190,FROM_STORAGE,162956.6
5784.0,0,190,FROM_CONSTANT_HEAD,29213.123
5784.0,0,190,FROM_DRAINS,0.0
5784.0,0,190,FROM_RECHARGE,397462.88
5784.0,0,190,FROM_ZONE_0,0.0
5784.0,0,190,FROM_ZONE_1,0.0
5784.0,0,190,TOTAL_IN,589632.6
5784.0,0,190,TO_STORAGE,27926.623
5784.0,0,190,TO_CONSTANT_HEAD,0.0
5784.0,0,190,TO_DRAINS,120221.35
5784.0,0,190,TO_RECHARGE,0.0
5784.0,0,190,TO_ZONE_0,0.0
5784.0,0,190,TO_ZONE_1,0.0
5784.0,0,190,TOTAL_OUT,148147.97
5784.0,0,190,IN-OUT,441484.66
5784.0,0,190,PERCENT_DISCREPANCY,119.67911
5814.0,0,191,FROM_STORAGE,165253.83
5814.0,0,191,FROM_CONSTANT_HEAD,29195.639
5814.0,0,191,FROM_DRAINS,0.0
5814.0,0,191,FROM_RECHARGE,397462.88
5814.0,0,191,FROM_ZONE_0,0.0
5814.0,0,191,FROM_ZONE_1,0.0
5814.0,0,191,TOTAL_IN,591912.4
5814.0,0,191,TO_STORAGE,25451.783
5814.0,0,191,TO_CONSTANT_HEAD,0.0
5814.0,0,191,TO_DRAINS,123044.29
5814.0,0,191,TO_RECHARGE,0.0
5814.0,0,191,TO_ZONE_0,0.0
5814.0,0,191,TO_ZONE_1,0.0
5814.0,0,191,TOTAL_OUT,148496.08
5814.0,0,191,IN-OUT,443416.3
5814.0,0,191,PERCENT_DISCREPANCY,119.77614
5845.0,0,192,FROM_STORAGE,181323.73
5845.0,0,192,FROM_CONSTANT_HEAD,29179.1
5845.0,0,192,FROM_DRAINS,0.0
5845.0,0,192,FROM_RECHARGE,397462.88
5845.0,0,192,FROM_ZONE_0,0.0
5845.0,0,192,FROM_ZONE_1,0.0
5845.0,0,192,TOTAL_IN,607965.7
5845.0,0,192,TO_STORAGE,21793.387
5845.0,0,192,TO_CONSTANT_HEAD,0.0
5845.0,0,192,TO_DRAINS,125612.93
5845.0,0,192,TO_RECHARGE,0.0
5845.0,0,192,TO_ZONE_0,0.0
5845.0,0,192,TO_ZONE_1,0.0
5845.0,0,192,TOTAL_OUT,147406.31
5845.0,0,192,IN-OUT,460559.38
5845.0,0,192,PERCENT_DISCREPANCY,121.9424
5876.0,0,193,FROM_STORAGE,246864.53
5876.0,0,193,FROM_CONSTANT_HEAD,29835.125
5876.0,0,193,FROM_DRAINS,0.0
5876.0,0,193,FROM_RECHARGE,304996.72
5876.0,0,193,FROM_ZONE_0,0.0
5876.0,0,193,FROM_ZONE_1,0.0
5876.0,0,193,TOTAL_IN,581696.4
5876.0,0,193,TO_STORAGE,655.2249
5876.0,0,193,TO_CONSTANT_HEAD,0.0
5876.0,0,193,TO_DRAINS,119785.875
5876.0,0,193,TO_RECHARGE,0.0
5876.0,0,193,TO_ZONE_0,0.0
5876.0,0,193,TO_ZONE_1,0.0
5876.0,0,193,TOTAL_OUT,120441.1
5876.0,0,193,IN-OUT,461255.28
5876.0,0,193,PERCENT_DISCREPANCY,131.38603
5904.0,0,194,FROM_STORAGE,227044.14
5904.0,0,194,FROM_CONSTANT_HEAD,30138.238
5904.0,0,194,FROM_DRAINS,0.0
5904.0,0,194,FROM_RECHARGE,304996.72
5904.0,0,194,FROM_ZONE_0,0.0
5904.0,0,194,FROM_ZONE_1,0.0
5904.0,0,194,TOTAL_IN,562179.1
5904.0,0,194,TO_STORAGE,956.70233
5904.0,0,194,TO_CONSTANT_HEAD,0.0
5904.0,0,194,TO_DRAINS,114742.32
5904.0,0,194,TO_RECHARGE,0.0
5904.0,0,194,TO_ZONE_0,0.0
5904.0,0,194,TO_ZONE_1,0.0
5904.0,0,194,TOTAL_OUT,115699.02
5904.0,0,194,IN-OUT,446480.1
5904.0,0,194,PERCENT_DISCREPANCY,131.72871
5935.0,0,195,FROM_STORAGE,238877.05
5935.0,0,195,FROM_CONSTANT_HEAD,30343.668
5935.0,0,195,FROM_DRAINS,0.0
5935.0,0,195,FROM_RECHARGE,304996.72
5935.0,0,195,FROM_ZONE_0,0.0
5935.0,0,195,FROM_ZONE_1,0.0
5935.0,0,195,TOTAL_IN,574217.44
5935.0,0,195,TO_STORAGE,114.16296
5935.0,0,195,TO_CONSTANT_HEAD,0.0
5935.0,0,195,TO_DRAINS,109904.86
5935.0,0,195,TO_RECHARGE,0.0
5935.0,0,195,TO_ZONE_0,0.0
5935.0,0,195,TO_ZONE_1,0.0
5935.0,0,195,TOTAL_OUT,110019.02
5935.0,0,195,IN-OUT,464198.4
5935.0,0,195,PERCENT_DISCREPANCY,135.68362
5965.0,0,196,FROM_STORAGE,225870.98
5965.0,0,196,FROM_CONSTANT_HEAD,30485.963
5965.0,0,196,FROM_DRAINS,0.0
5965.0,0,196,FROM_RECHARGE,304996.72
5965.0,0,196,FROM_ZONE_0,0.0
5965.0,0,196,FROM_ZONE_1,0.0
5965.0,0,196,TOTAL_IN,561353.7
5965.0,0,196,TO_STORAGE,179.0364
5965.0,0,196,TO_CONSTANT_HEAD,0.0
5965.0,0,196,TO_DRAINS,106488.46
5965.0,0,196,TO_RECHARGE,0.0
5965.0,0,196,TO_ZONE_0,0.0
5965.0,0,196,TO_ZONE_1,0.0
5965.0,0,196,TOTAL_OUT,106667.5
5965.0,0,196,IN-OUT,454686.2
5965.0,0,196,PERCENT_DISCREPANCY,136.12927
5996.0,0,197,FROM_STORAGE,217711.78
5996.0,0,197,FROM_CONSTANT_HEAD,30604.943
5996.0,0,197,FROM_DRAINS,0.0
5996.0,0,197,FROM_RECHARGE,304996.72
5996.0,0,197,FROM_ZONE_0,0.0
5996.0,0,197,FROM_ZONE_1,0.0
5996.0,0,197,TOTAL_IN,553313.44
5996.0,0,197,TO_STORAGE,121.77325
5996.0,0,197,TO_CONSTANT_HEAD,0.0
5996.0,0,197,TO_DRAINS,103068.34
5996.0,0,197,TO_RECHARGE,0.0
5996.0,0,197,TO_ZONE_0,0.0
5996.0,0,197,TO_ZONE_1,0.0
5996.0,0,197,TOTAL_OUT,103190.12
5996.0,0,197,IN-OUT,450123.3
5996.0,0,197,PERCENT_DISCREPANCY,137.12746
6026.0,0,198,FROM_STORAGE,207722.1
6026.0,0,198,FROM_CONSTANT_HEAD,30706.91
6026.0,0,198,FROM_DRAINS,0.0
6026.0,0,198,FROM_RECHARGE,304996.72
6026.0,0,198,FROM_ZONE_0,0.0
6026.0,0,198,FROM_ZONE_1,0.0
6026.0,0,198,TOTAL_IN,543425.75
6026.0,0,198,TO_STORAGE,378.79254
6026.0,0,198,TO_CONSTANT_HEAD,0.0
6026.0,0,198,TO_DRAINS,99885.414
6026.0,0,198,TO_RECHARGE,0.0
6026.0,0,198,TO_ZONE_0,0.0
6026.0,0,198,TO_ZONE_1,0.0
6026.0,0,198,TOTAL_OUT,100264.2
6026.0,0,198,IN-OUT,443161.56
6026.0,0,198,PERCENT_DISCREPANCY,137.6941
6057.0,0,199,FROM_STORAGE,212272.66
6057.0,0,199,FROM_CONSTANT_HEAD,30803.979
6057.0,0,199,FROM_DRAINS,0.0
6057.0,0,199,FROM_RECHARGE,304996.72
6057.0,0,199,FROM_ZONE_0,0.0
6057.0,0,199,FROM_ZONE_1,0.0
6057.0,0,199,TOTAL_IN,548073.4
6057.0,0,199,TO_STORAGE,160.08766
6057.0,0,199,TO_CONSTANT_HEAD,0.0
6057.0,0,199,TO_DRAINS,96780.0
6057.0,0,199,TO_RECHARGE,0.0
6057.0,0,199,TO_ZONE_0,0.0
6057.0,0,199,TO_ZONE_1,0.0
6057.0,0,199,TOTAL_OUT,96940.086
6057.0,0,199,IN-OUT,451133.28
6057.0,0,199,PERCENT_DISCREPANCY,139.88338
6088.0,0,200,FROM_STORAGE,202360.53
6088.0,0,200,FROM_CONSTANT_HEAD,30895.041
6088.0,0,200,FROM_DRAINS,0.0
6088.0,0,200,FROM_RECHARGE,304996.72
6088.0,0,200,FROM_ZONE_0,0.0
6088.0,0,200,FROM_ZONE_1,0.0
6088.0,0,200,TOTAL_IN,538252.3
6088.0,0,200,TO_STORAGE,1248.3872
6088.0,0,200,TO_CONSTANT_HEAD,0.0
6088.0,0,200,TO_DRAINS,94095.1
6088.0,0,200,TO_RECHARGE,0.0
6088.0,0,200,TO_ZONE_0,0.0
6088.0,0,200,TO_ZONE_1,0.0
6088.0,0,200,TOTAL_OUT,95343.49
6088.0,0,200,IN-OUT,442908.8
6088.0,0,200,PERCENT_DISCREPANCY,139.808
6118.0,0,201,FROM_STORAGE,199606.28
6118.0,0,201,FROM_CONSTANT_HEAD,30978.438
6118.0,0,201,FROM_DRAINS,0.0
6118.0,0,201,FROM_RECHARGE,304996.72
6118.0,0,201,FROM_ZONE_0,0.0
6118.0,0,201,FROM_ZONE_1,0.0
6118.0,0,201,TOTAL_IN,535581.44
6118.0,0,201,TO_STORAGE,269.63376
6118.0,0,201,TO_CONSTANT_HEAD,0.0
6118.0,0,201,TO_DRAINS,91666.305
6118.0,0,201,TO_RECHARGE,0.0
6118.0,0,201,TO_ZONE_0,0.0
6118.0,0,201,TO_ZONE_1,0.0
6118.0,0,201,TOTAL_OUT,91935.94
6118.0,0,201,IN-OUT,443645.5
6118.0,0,201,PERCENT_DISCREPANCY,141.39705
6149.0,0,202,FROM_STORAGE,206599.88
6149.0,0,202,FROM_CONSTANT_HEAD,31060.053
6149.0,0,202,FROM_DRAINS,0.0
6149.0,0,202,FROM_RECHARGE,304996.72
6149.0,0,202,FROM_ZONE_0,0.0
6149.0,0,202,FROM_ZONE_1,0.0
6149.0,0,202,TOTAL_IN,542656.6
6149.0,0,202,TO_STORAGE,4.755333
6149.0,0,202,TO_CONSTANT_HEAD,0.0
6149.0,0,202,TO_DRAINS,89317.48
6149.0,0,202,TO_RECHARGE,0.0
6149.0,0,202,TO_ZONE_0,0.0
6149.0,0,202,TO_ZONE_1,0.0
6149.0,0,202,TOTAL_OUT,89322.234
6149.0,0,202,IN-OUT,453334.38
6149.0,0,202,PERCENT_DISCREPANCY,143.46504
6179.0,0,203,FROM_STORAGE,200241.05
6179.0,0,203,FROM_CONSTANT_HEAD,31135.04
6179.0,0,203,FROM_DRAINS,0.0
6179.0,0,203,FROM_RECHARGE,304996.72
6179.0,0,203,FROM_ZONE_0,0.0
6179.0,0,203,FROM_ZONE_1,0.0
6179.0,0,203,TOTAL_IN,536372.8
6179.0,0,203,TO_STORAGE,167.18315
6179.0,0,203,TO_CONSTANT_HEAD,0.0
6179.0,0,203,TO_DRAINS,87431.414
6179.0,0,203,TO_RECHARGE,0.0
6179.0,0,203,TO_ZONE_0,0.0
6179.0,0,203,TO_ZONE_1,0.0
6179.0,0,203,TOTAL_OUT,87598.59
6179.0,0,203,IN-OUT,448774.22
6179.0,0,203,PERCENT_DISCREPANCY,143.84448
6210.0,0,204,FROM_STORAGE,212187.5
6210.0,0,204,FROM_CONSTANT_HEAD,31208.492
6210.0,0,204,FROM_DRAINS,0.0
6210.0,0,204,FROM_RECHARGE,304996.72
6210.0,0,204,FROM_ZONE_0,0.0
6210.0,0,204,FROM_ZONE_1,0.0
6210.0,0,204,TOTAL_IN,548392.75
6210.0,0,204,TO_STORAGE,15.068468
6210.0,0,204,TO_CONSTANT_HEAD,0.0
6210.0,0,204,TO_DRAINS,85597.18
6210.0,0,204,TO_RECHARGE,0.0
6210.0,0,204,TO_ZONE_0,0.0
6210.0,0,204,TO_ZONE_1,0.0
6210.0,0,204,TOTAL_OUT,85612.25
6210.0,0,204,IN-OUT,462780.5
6210.0,0,204,PERCENT_DISCREPANCY,145.98639
6241.0,0,205,FROM_STORAGE,236674.11
6241.0,0,205,FROM_CONSTANT_HEAD,31185.148
6241.0,0,205,FROM_DRAINS,0.0
6241.0,0,205,FROM_RECHARGE,279790.6
6241.0,0,205,FROM_ZONE_0,0.0
6241.0,0,205,FROM_ZONE_1,0.0
6241.0,0,205,TOTAL_IN,547649.9
6241.0,0,205,TO_STORAGE,529.05896
6241.0,0,205,TO_CONSTANT_HEAD,0.0
6241.0,0,205,TO_DRAINS,83717.695
6241.0,0,205,TO_RECHARGE,0.0
6241.0,0,205,TO_ZONE_0,0.0
6241.0,0,205,TO_ZONE_1,0.0
6241.0,0,205,TOTAL_OUT,84246.76
6241.0,0,205,IN-OUT,463403.12
6241.0,0,205,PERCENT_DISCREPANCY,146.67055
6269.0,0,206,FROM_STORAGE,224791.61
6269.0,0,206,FROM_CONSTANT_HEAD,31190.07
6269.0,0,206,FROM_DRAINS,0.0
6269.0,0,206,FROM_RECHARGE,279790.6
6269.0,0,206,FROM_ZONE_0,0.0
6269.0,0,206,FROM_ZONE_1,0.0
6269.0,0,206,TOTAL_IN,535772.25
6269.0,0,206,TO_STORAGE,299.87466
6269.0,0,206,TO_CONSTANT_HEAD,0.0
6269.0,0,206,TO_DRAINS,82157.5
6269.0,0,206,TO_RECHARGE,0.0
6269.0,0,206,TO_ZONE_0,0.0
6269.0,0,206,TO_ZONE_1,0.0
6269.0,0,206,TOTAL_OUT,82457.375
6269.0,0,206,IN-OUT,453314.88
6269.0,0,206,PERCENT_DISCREPANCY,146.64935
6300.0,0,207,FROM_STORAGE,228524.16
6300.0,0,207,FROM_CONSTANT_HEAD,31204.031
6300.0,0,207,FROM_DRAINS,0.0
6300.0,0,207,FROM_RECHARGE,279790.6
6300.0,0,207,FROM_ZONE_0,0.0
6300.0,0,207,FROM_ZONE_1,0.0
6300.0,0,207,TOTAL_IN,539518.75
6300.0,0,207,TO_STORAGE,38.567093
6300.0,0,207,TO_CONSTANT_HEAD,0.0
6300.0,0,207,TO_DRAINS,80637.48
6300.0,0,207,TO_RECHARGE,0.0
6300.0,0,207,TO_ZONE_0,0.0
6300.0,0,207,TO_ZONE_1,0.0
6300.0,0,207,TOTAL_OUT,80676.05
6300.0,0,207,IN-OUT,458842.7
6300.0,0,207,PERCENT_DISCREPANCY,147.96727
6330.0,0,208,FROM_STORAGE,226373.98
6330.0,0,208,FROM_CONSTANT_HEAD,31219.52
6330.0,0,208,FROM_DRAINS,0.0
6330.0,0,208,FROM_RECHARGE,279790.6
6330.0,0,208,FROM_ZONE_0,0.0
6330.0,0,208,FROM_ZONE_1,0.0
6330.0,0,208,TOTAL_IN,537384.1
6330.0,0,208,TO_STORAGE,95.02725
6330.0,0,208,TO_CONSTANT_HEAD,0.0
6330.0,0,208,TO_DRAINS,79161.164
6330.0,0,208,TO_RECHARGE,0.0
6330.0,0,208,TO_ZONE_0,0.0
6330.0,0,208,TO_ZONE_1,0.0
6330.0,0,208,TOTAL_OUT,79256.19
6330.0,0,208,IN-OUT,458127.94
6330.0,0,208,PERCENT_DISCREPANCY,148.58838
6361.0,0,209,FROM_STORAGE,224208.66
6361.0,0,209,FROM_CONSTANT_HEAD,31235.7
6361.0,0,209,FROM_DRAINS,0.0
6361.0,0,209,FROM_RECHARGE,279790.6
6361.0,0,209,FROM_ZONE_0,0.0
6361.0,0,209,FROM_ZONE_1,0.0
6361.0,0,209,TOTAL_IN,535234.94
6361.0,0,209,TO_STORAGE,77.921295
6361.0,0,209,TO_CONSTANT_HEAD,0.0
6361.0,0,209,TO_DRAINS,77673.22
6361.0,0,209,TO_RECHARGE,0.0
6361.0,0,209,TO_ZONE_0,0.0
6361.0,0,209,TO_ZONE_1,0.0
6361.0,0,209,TOTAL_OUT,77751.14
6361.0,0,209,IN-OUT,457483.8
6361.0,0,209,PERCENT_DISCREPANCY,149.264
6391.0,0,210,FROM_STORAGE,218603.69
6391.0,0,210,FROM_CONSTANT_HEAD,31251.006
6391.0,0,210,FROM_DRAINS,0.0
6391.0,0,210,FROM_RECHARGE,279790.6
6391.0,0,210,FROM_ZONE_0,0.0
6391.0,0,210,FROM_ZONE_1,0.0
6391.0,0,210,TOTAL_IN,529645.25
6391.0,0,210,TO_STORAGE,44.688385
6391.0,0,210,TO_CONSTANT_HEAD,0.0
6391.0,0,210,TO_DRAINS,76344.34
6391.0,0,210,TO_RECHARGE,0.0
6391.0,0,210,TO_ZONE_0,0.0
6391.0,0,210,TO_ZONE_1,0.0
6391.0,0,210,TOTAL_OUT,76389.03
6391.0,0,210,IN-OUT,453256.22
6391.0,0,210,PERCENT_DISCREPANCY,149.58105
6422.0,0,211,FROM_STORAGE,211217.64
6422.0,0,211,FROM_CONSTANT_HEAD,31266.316
6422.0,0,211,FROM_DRAINS,0.0
6422.0,0,211,FROM_RECHARGE,279790.6
6422.0,0,211,FROM_ZONE_0,0.0
6422.0,0,211,FROM_ZONE_1,0.0
6422.0,0,211,TOTAL_IN,522274.56
6422.0,0,211,TO_STORAGE,478.72983
6422.0,0,211,TO_CONSTANT_HEAD,0.0
6422.0,0,211,TO_DRAINS,75006.734
6422.0,0,211,TO_RECHARGE,0.0
6422.0,0,211,TO_ZONE_0,0.0
6422.0,0,211,TO_ZONE_1,0.0
6422.0,0,211,TOTAL_OUT,75485.46
6422.0,0,211,IN-OUT,446789.1
6422.0,0,211,PERCENT_DISCREPANCY,149.48778
6453.0,0,212,FROM_STORAGE,221634.78
6453.0,0,212,FROM_CONSTANT_HEAD,31281.113
6453.0,0,212,FROM_DRAINS,0.0
6453.0,0,212,FROM_RECHARGE,279790.6
6453.0,0,212,FROM_ZONE_0,0.0
6453.0,0,212,FROM_ZONE_1,0.0
6453.0,0,212,TOTAL_IN,532706.5
6453.0,0,212,TO_STORAGE,14.881038
6453.0,0,212,TO_CONSTANT_HEAD,0.0
6453.0,0,212,TO_DRAINS,73706.26
6453.0,0,212,TO_RECHARGE,0.0
6453.0,0,212,TO_ZONE_0,0.0
6453.0,0,212,TO_ZONE_1,0.0
6453.0,0,212,TOTAL_OUT,73721.14
6453.0,0,212,IN-OUT,458985.38
6453.0,0,212,PERCENT_DISCREPANCY,151.3735
6483.0,0,213,FROM_STORAGE,218229.11
6483.0,0,213,FROM_CONSTANT_HEAD,31294.977
6483.0,0,213,FROM_DRAINS,0.0
6483.0,0,213,FROM_RECHARGE,279790.6
6483.0,0,213,FROM_ZONE_0,0.0
6483.0,0,213,FROM_ZONE_1,0.0
6483.0,0,213,TOTAL_IN,529314.7
6483.0,0,213,TO_STORAGE,236.08199
6483.0,0,213,TO_CONSTANT_HEAD,0.0
6483.0,0,213,TO_DRAINS,72491.766
6483.0,0,213,TO_RECHARGE,0.0
6483.0,0,213,TO_ZONE_0,0.0
6483.0,0,213,TO_ZONE_1,0.0
6483.0,0,213,TOTAL_OUT,72727.84
6483.0,0,213,IN-OUT,456586.84
